"GR","NPHI","RHOB","RT","PHIE"
131.24,0.1742,2.494,2.58,0.05361
141.78,0.1683,2.473,2.55,0.093944
166.7,0.1641,2.45,2.53,0.116789
186.13,0.1615,2.508,2.49,0.057782
186.86,0.1655,2.614,2.46,4.8e-05
181.05,0.1511,2.308,2.42,0.145566
175.34,0.1457,2.283,2.41,0.047782
175.55,0.1552,2.377,2.4,0.165811
190.3,0.1701,2.475,2.35,0.089952
186.88,0.1646,2.482,2.29,0.08777
183.11,0.1484,2.476,2.19,0.101807
183.37,0.1516,2.452,2.11,0.118336
170.86,0.1589,2.474,2.23,0.099411
147.43,0.1579,2.472,2.43,0.101573
146.56,0.1599,2.501,2.67,0.070899
155.7,0.1702,2.501,2.92,0.05116
154.53,0.1491,2.504,3.04,0.078191
143.9,0.1198,2.464,3.09,0.113159
124.88,0.1338,2.474,3.13,0.105937
124.02,0.1515,2.476,3.19,0.100865
139.89,0.1499,2.506,3.2,0.075687
132.42,0.15,2.483,3.2,0.095897
130.16,0.1476,2.491,3.16,0.090406
148.87,0.1572,2.476,3.16,0.098571
156.43,0.1558,2.461,3.15,0.110986
134.44,0.1503,2.462,3.13,0.111591
123.92,0.1669,2.458,3.12,0.109206
134.59,0.169,2.452,3.1,0.113308
133.66,0.1618,2.461,3.1,0.108986
144.98,0.1604,2.445,3.1,0.121592
145.21,0.1812,2.439,3.11,0.118077
128.63,0.1753,2.456,3.1,0.105731
126.84,0.1754,2.445,3.08,0.116119
124.42,0.1589,2.441,3.06,0.124746
123.12,0.1531,2.469,3.04,0.105764
124.72,0.1591,2.485,2.99,0.08938
124.76,0.1707,2.476,2.96,0.088212
124.91,0.1741,2.46,2.94,0.102642
122.54,0.1683,2.46,2.93,0.106735
132.13,0.1735,2.461,2.92,0.102124
133.8,0.176,2.465,2.9,0.095168
133.24,0.1668,2.5,2.9,0.059776
137.06,0.1877,2.483,2.9,0.045184
132.7,0.1579,2.449,2.91,0.119295
135.47,0.1851,2.445,2.93,0.108491
142.7,0.182,2.471,2.97,0.075282
156.79,0.1719,2.471,3.01,0.092785
150.64,0.1691,2.471,3.06,0.095535
145.46,0.1554,2.502,3.23,0.075128
134.44,0.1365,2.502,3.64,0.085816
132.3,0.1286,2.482,4.11,0.101264
133.8,0.1437,2.461,4.43,0.113444
134.09,0.1405,2.472,4.99,0.106438
126.79,0.1288,2.46,5.19,0.115365
126.96,0.1471,2.432,5.79,0.113241
126.9,0.1528,2.432,6.83,0.113077
120.88,0.1419,2.432,8.1,0.115954
113.63,0.1479,2.42,10.75,0.12283
116.97,0.1422,2.43,13.22,0.114635
116.29,0.1381,2.407,14.82,0.125284
118.74,0.1196,2.39,15.45,0.116137
118.37,0.1021,2.273,16.62,0.143997
105.39,0.1066,2.222,17.62,0.187356
102.4,0.1236,2.139,18.86,0.223528
107.88,0.1157,2.08,21.24,0.238367
106.29,0.102,2.002,25.16,0.248396
87.7,0.1029,1.945,27.49,0.289161
86.16,0.1015,1.923,28.38,0.302833
86.57,0.0998,1.936,28.18,0.295073
78.21,0.111,1.937,27.53,0.303705
74.58,0.1233,1.948,26.89,0.305866
77.75,0.1173,1.955,26.52,0.302286
81.08,0.107,1.963,26.44,0.288888
87.34,0.1151,1.982,26.52,0.286196
87.15,0.1275,1.999,26.24,0.284332
87.51,0.1384,2.01,25.5,0.286541
91.59,0.1351,2.006,24.47,0.279726
94.28,0.1316,2.02,23.77,0.271807
95.2,0.1345,2.056,23.37,0.259276
101.38,0.1413,2.058,22.34,0.256652
99.08,0.1329,2.078,21.78,0.246158
95.15,0.1137,2.087,20.46,0.235367
101.55,0.1017,2.092,19.55,0.22448
97.11,0.1169,2.096,18.06,0.231712
95.71,0.1295,2.103,17.71,0.235581
113.31,0.1352,2.104,18.92,0.229585
117.25,0.1386,2.105,18.75,0.226431
123.91,0.1583,2.135,13.32,0.218651
128.69,0.1784,2.18,9.35,0.190542
129.11,0.1679,2.211,6.94,0.183068
129.46,0.1854,2.281,5.91,0.158314
144.68,0.2093,2.357,5.19,0.115316
132.07,0.1946,2.419,4.45,0.127952
144.32,0.1703,2.464,4.06,0.101856
140.94,0.1577,2.488,3.79,0.087719
137.07,0.1477,2.465,3.49,0.110115
138.14,0.1445,2.452,3.36,0.119405
157.3,0.1523,2.496,3.1,0.083852
129.2,0.1501,2.473,2.97,0.10377
140.98,0.1469,2.507,2.89,0.077175
139,0.1489,2.501,2.88,0.081415
141.39,0.1537,2.486,2.88,0.091999
137.33,0.1627,2.502,2.91,0.065709
142.55,0.1683,2.5,2.95,0.056972
130.34,0.1777,2.492,2.96,0.050684
138.51,0.1852,2.489,2.96,0.042498
134.15,0.1815,2.469,2.91,0.080869
133.84,0.1849,2.477,2.76,0.058413
133.93,0.1872,2.503,2.58,0.027742
145.7,0.1713,2.495,2.52,0.058681
136.73,0.1608,2.527,2.52,0.034636
138.85,0.1595,2.508,2.57,0.062606
141.94,0.1677,2.486,2.63,0.079988
144.45,0.1819,2.498,2.61,0.037633
144.07,0.1874,2.526,2.6,0.014709
141.32,0.1868,2.486,2.61,0.043556
153.6,0.1972,2.483,2.62,0.033353
141.84,0.1876,2.478,2.65,0.051966
139.01,0.1894,2.484,2.63,0.042046
141.62,0.1896,2.506,2.52,0.023743
146.17,0.1695,2.522,2.51,0.029788
167.19,0.16,2.526,2.52,0.036735
149.79,0.1665,2.486,2.5,0.081625
158.26,0.1691,2.45,2.5,0.115204
150.41,0.1688,2.453,2.52,0.112835
156.75,0.1765,2.483,2.52,0.06739
149.12,0.1708,2.499,2.51,0.053659
138.58,0.1638,2.484,2.48,0.086896
134.83,0.1603,2.485,2.51,0.088853
130.65,0.1635,2.474,2.52,0.097161
138.06,0.1767,2.466,2.56,0.093531
143.61,0.1854,2.463,2.62,0.082616
138.95,0.1878,2.465,2.66,0.072031
138,0.1864,2.474,2.69,0.06007
125.74,0.1852,2.488,2.74,0.043768
125.09,0.1641,2.503,2.67,0.061447
132.63,0.1659,2.536,2.61,0.022528
145.41,0.168,2.515,2.65,0.03817
134.59,0.1586,2.488,2.65,0.087231
137.2,0.1817,2.479,2.62,0.062264
145.57,0.1902,2.489,2.73,0.036203
147.01,0.1838,2.495,2.7,0.038347
144,0.1696,2.511,2.74,0.040383
140.73,0.1425,2.5,3.08,0.085553
142.55,0.1252,2.495,3.62,0.09318
130.82,0.131,2.512,4.18,0.080156
121.7,0.1282,2.499,4.53,0.09005
112.35,0.1269,2.493,4.66,0.094307
107.15,0.1227,2.495,4.91,0.093468
105.37,0.1246,2.507,5.24,0.085153
114.02,0.1346,2.475,5.44,0.105363
108.19,0.1461,2.451,5.58,0.119963
101.7,0.1408,2.415,5.62,0.133709
90.66,0.1271,2.407,5.68,0.137757
97.95,0.1465,2.412,5.9,0.140166
102.55,0.15,2.421,5.99,0.134896
108.79,0.1508,2.401,6.06,0.138942
114.34,0.1323,2.391,6.16,0.130186
106.9,0.1305,2.391,6.28,0.134248
106.01,0.135,2.417,6.37,0.128342
91.91,0.1491,2.402,6.43,0.145587
92.38,0.1567,2.416,6.43,0.140681
92.71,0.1287,2.407,6.41,0.13528
94.68,0.1272,2.367,6.35,0.147901
91.45,0.1235,2.364,6.2,0.150963
86.82,0.1239,2.372,6.1,0.150246
97.23,0.1523,2.387,6.03,0.151273
91.04,0.1483,2.407,5.97,0.146717
91.86,0.1549,2.413,5.77,0.142921
111.21,0.1319,2.411,5.57,0.124211
118.03,0.1311,2.42,5.42,0.11825
118.15,0.1404,2.38,5.38,0.134509
111.65,0.1548,2.389,5.37,0.139479
101.94,0.1881,2.388,5.53,0.155155
115.19,0.1783,2.394,6.04,0.145588
113.61,0.1632,2.413,6,0.135198
138.22,0.1626,2.438,4.51,0.126394
132.59,0.1685,2.449,3.52,0.116418
123.24,0.1705,2.473,3.19,0.092605
137.43,0.136,2.49,3.22,0.094959
144.86,0.1647,2.475,3.15,0.095566
146.53,0.1707,2.471,3.33,0.094633
132,0.1814,2.482,3.35,0.058482
131.12,0.2005,2.516,3.23,0.012547
130,0.1686,2.531,3.04,0.024051
142.66,0.1749,2.515,2.71,0.030531
157.95,0.1664,2.515,2.75,0.040618
156.34,0.1591,2.484,2.83,0.090908
136.5,0.1593,2.465,3.08,0.107164
124.88,0.1649,2.469,3.27,0.101104
126.72,0.1577,2.46,3.55,0.111562
125.33,0.1506,2.478,3.74,0.100045
104.71,0.1431,2.457,4.06,0.116379
109.58,0.1429,2.484,4.14,0.097755
126.47,0.1513,2.422,4.13,0.138309
118.45,0.1426,2.398,4.08,0.129636
129.38,0.1272,2.391,3.99,0.117123
115.3,0.1204,2.418,3.96,0.117048
119.05,0.1346,2.407,3.95,0.123096
136.09,0.1606,2.384,3.97,0.123375
126.4,0.1625,2.425,4,0.135401
122.55,0.155,2.424,3.99,0.136809
145.69,0.1623,2.409,3.9,0.145919
147.74,0.1709,2.387,3.89,0.109635
125.08,0.1637,2.416,3.88,0.141252
129.56,0.1493,2.449,4.01,0.120992
130.73,0.123,2.435,4.3,0.100275
142.82,0.15,2.458,4.61,0.114775
134.74,0.1573,2.461,4.6,0.110966
141.75,0.1559,2.464,4.47,0.109116
127.75,0.1752,2.48,3.9,0.076627
126.83,0.1659,2.512,3.69,0.045091
130.68,0.1618,2.518,3.44,0.044013
143.75,0.1623,2.526,3.11,0.034418
144.45,0.185,2.489,2.71,0.043407
138.39,0.1799,2.468,2.67,0.086405
140.97,0.1714,2.479,2.79,0.084494
133.79,0.1932,2.516,2.81,0.016345
132.38,0.1964,2.481,2.84,0.036494
128.61,0.187,2.509,2.75,0.024279
129.9,0.1765,2.515,2.66,0.029134
136.88,0.2059,2.514,2.78,0.010934
139.18,0.1806,2.443,2.84,0.115327
135.44,0.1537,2.443,2.87,0.124478
143.64,0.153,2.443,2.94,0.12457
148.59,0.1748,2.446,2.99,0.116161
145.35,0.186,2.446,2.87,0.107129
135.97,0.1788,2.446,2.72,0.113718
145.61,0.1718,2.454,2.74,0.110729
134.76,0.1602,2.461,2.88,0.110096
127.64,0.1597,2.441,2.9,0.124927
133.42,0.1614,2.474,2.92,0.098788
139.51,0.1783,2.507,2.99,0.03406
145.83,0.1691,2.497,2.95,0.06107
149.98,0.1594,2.487,2.89,0.087991
159.04,0.1698,2.487,2.81,0.076117
151.63,0.1894,2.485,2.95,0.041647
137.5,0.1677,2.482,2.97,0.085582
139.73,0.149,2.482,2.96,0.097606
145.17,0.156,2.501,2.96,0.07652
149.95,0.1572,2.499,2.9,0.077525
156.45,0.1942,2.479,2.82,0.041333
136.98,0.1815,2.499,2.75,0.037842
138.19,0.174,2.525,2.76,0.024135
143.68,0.1782,2.483,3.03,0.064226
145.45,0.1869,2.479,3.04,0.052697
140.14,0.1763,2.517,3.08,0.027901
135.82,0.1925,2.517,3.1,0.016372
151.99,0.1774,2.517,2.98,0.026928
147.97,0.1991,2.524,2.82,0.010562
144.5,0.1797,2.53,2.67,0.017429
140.02,0.1588,2.53,2.6,0.034793
125.91,0.1587,2.53,2.58,0.03492
130.06,0.1587,2.503,2.64,0.071279
138.61,0.1593,2.475,2.73,0.099105
173.05,0.1564,2.466,2.81,0.10755
166.29,0.1664,2.452,2.96,0.115028
151.22,0.1696,2.467,3.12,0.100054
147.34,0.1485,2.483,3.04,0.097051
150.19,0.1512,2.492,3.09,0.088624
154.02,0.15,2.486,3.06,0.094154
141.11,0.1584,2.465,3.03,0.107675
138.81,0.1795,2.53,3.03,0.017585
151.06,0.1707,2.522,3.03,0.029313
151.96,0.156,2.515,2.94,0.059503
145.57,0.1399,2.513,2.89,0.076399
145.42,0.1242,2.537,2.89,0.063607
146.11,0.1284,2.521,2.89,0.074486
145.43,0.1371,2.508,2.92,0.081597
132.6,0.1415,2.488,2.95,0.095349
134.84,0.1566,2.509,2.91,0.066646
143.16,0.1589,2.517,2.82,0.050723
148.35,0.158,2.502,2.83,0.073435
137.02,0.152,2.528,2.82,0.047381
137.77,0.1543,2.538,2.86,0.032202
141.79,0.1546,2.528,2.86,0.043013
147.32,0.1573,2.507,2.8,0.06826
141.63,0.1728,2.513,2.97,0.035034
137.57,0.1816,2.506,2.95,0.031608
143.65,0.1622,2.5,2.94,0.070417
143.68,0.1603,2.502,2.91,0.070548
142.71,0.1525,2.523,2.8,0.054184
139.77,0.1562,2.473,2.95,0.102212
135.31,0.175,2.464,2.97,0.098557
148.16,0.1938,2.478,2.94,0.043167
147.34,0.1859,2.491,3,0.04043
149.72,0.1703,2.491,3.04,0.06934
156.21,0.1676,2.503,3.04,0.055009
153.33,0.1556,2.523,3.08,0.048186
137.13,0.1457,2.494,3.17,0.089515
133.66,0.1479,2.46,3.23,0.113879
137.9,0.1424,2.455,3.36,0.117886
137.55,0.1511,2.474,3.45,0.103178
122.78,0.1607,2.496,3.52,0.077459
135.9,0.1536,2.485,3.58,0.093513
144.7,0.1662,2.489,3.67,0.079184
140.75,0.1715,2.45,3.72,0.114596
129.8,0.1681,2.43,3.77,0.131169
133.57,0.1652,2.444,3.82,0.121672
132.44,0.1675,2.43,3.88,0.131296
136.93,0.179,2.441,3.95,0.118504
137.52,0.171,2.448,4.02,0.116525
122.11,0.1623,2.431,4.18,0.131511
142.85,0.1796,2.431,4.3,0.126872
147.49,0.1624,2.43,4.53,0.132181
144.23,0.1523,2.425,4.67,0.124146
138.17,0.1541,2.404,4.76,0.114209
138.07,0.1648,2.396,4.79,0.121254
132.61,0.1793,2.389,4.85,0.132758
142.79,0.1921,2.392,4.91,0.120158
138.64,0.1818,2.404,4.78,0.12275
141.33,0.1797,2.401,4.64,0.11858
139.05,0.1625,2.39,4.55,0.118611
141.34,0.1572,2.392,4.54,0.113744
148.98,0.1852,2.388,4.47,0.108018
156.83,0.1677,2.394,4.35,0.059485
152.44,0.1788,2.402,4.34,0.096637
168.43,0.18,2.379,4.29,0.000711
154.46,0.1976,2.395,4.2,0.086664
140.48,0.1784,2.397,4.11,0.123153
130.19,0.1594,2.404,4.05,0.12565
143.01,0.1694,2.407,4.03,0.132128
148.7,0.1722,2.426,4,0.133188
146.6,0.1735,2.439,4,0.122901
159.93,0.1731,2.425,4.03,0.133706
152.5,0.1762,2.403,4.08,0.098953
144.87,0.1472,2.428,4.19,0.134838
140.26,0.1536,2.416,4.26,0.141123
127.56,0.1417,2.407,4.33,0.120274
130.09,0.1515,2.415,4.38,0.118867
146.42,0.1553,2.428,4.58,0.134339
136.19,0.1518,2.443,4.72,0.12486
141.96,0.145,2.458,4.84,0.115691
148.09,0.1607,2.488,5.02,0.086364
132.13,0.1598,2.472,5.2,0.101657
114.91,0.1409,2.438,5.46,0.118375
108.99,0.1347,2.428,5.7,0.123264
109.23,0.14,2.414,6.18,0.12972
128.32,0.1506,2.399,6.53,0.121579
123.34,0.1591,2.372,6.81,0.14144
118.37,0.1487,2.367,7.01,0.142507
127.74,0.1243,2.348,7.14,0.124335
138.86,0.1238,2.321,7.37,0.124283
137.2,0.1573,2.287,7.54,0.135201
138.23,0.1616,2.316,7.58,0.142571
142.27,0.1817,2.329,7.65,0.127056
125.15,0.1707,2.296,7.6,0.166073
132.3,0.1701,2.292,7.64,0.151404
120.27,0.1723,2.296,7.62,0.164116
114.94,0.1711,2.304,7.58,0.171576
120.88,0.1607,2.323,7.5,0.154067
127.69,0.1516,2.294,7.42,0.161841
108.81,0.157,2.293,7.55,0.177401
112.52,0.1528,2.277,7.75,0.180617
117.02,0.1544,2.283,7.71,0.176123
129.31,0.1623,2.297,7.55,0.160293
132.85,0.1525,2.316,7.36,0.143038
119.15,0.1318,2.31,7.29,0.148528
98.51,0.1358,2.304,7.27,0.171953
111.07,0.1444,2.334,7.12,0.15834
117.92,0.1397,2.34,7.22,0.149683
129.79,0.1339,2.287,7.27,0.149606
132.84,0.1385,2.284,7.41,0.14017
130.87,0.1387,2.307,7.59,0.136418
128.19,0.1414,2.318,7.57,0.140002
124.18,0.1591,2.34,7.07,0.145216
128.38,0.1555,2.341,7.09,0.135114
130.78,0.1466,2.333,7.02,0.141553
125.38,0.1529,2.323,6.96,0.154166
119.91,0.1502,2.328,6.87,0.153433
108.97,0.1667,2.338,6.8,0.161642
118.97,0.1529,2.305,6.76,0.158682
116.19,0.149,2.333,6.72,0.15204
123.53,0.1489,2.313,6.54,0.158561
132.84,0.1537,2.315,6.5,0.138358
136.36,0.1485,2.337,6.48,0.129477
140.62,0.1511,2.332,6.35,0.131305
126.42,0.1586,2.345,6.28,0.148514
123.56,0.1803,2.33,6.3,0.162032
128.35,0.1496,2.328,6.25,0.139746
131.83,0.1419,2.331,6.12,0.139234
121.28,0.1506,2.323,5.93,0.156616
120.38,0.1595,2.326,5.65,0.158694
134.33,0.1558,2.362,5.6,0.126864
134.18,0.1529,2.378,5.34,0.124398
126.97,0.153,2.383,5.16,0.131259
135.3,0.1517,2.391,5.18,0.119866
143.75,0.1452,2.394,5.28,0.097604
140.09,0.1426,2.384,5.39,0.108359
145.39,0.1441,2.385,5.6,0.108365
138.02,0.1627,2.377,5.86,0.121493
150.29,0.1493,2.366,6.09,0.083467
149.96,0.158,2.354,6.28,0.110663
131.66,0.1409,2.347,6.4,0.135466
125.99,0.1373,2.339,6.47,0.134095
124.95,0.1558,2.327,6.59,0.15202
118.97,0.1627,2.333,6.83,0.15924
114.69,0.144,2.338,7.04,0.149742
111.87,0.1402,2.333,7.37,0.15297
121.76,0.1554,2.33,7.74,0.151779
119.13,0.168,2.331,8.16,0.160974
113.11,0.1609,2.313,8.6,0.166746
111.96,0.1496,2.307,9.17,0.16519
109.47,0.1471,2.313,9.66,0.160578
104.96,0.1418,2.305,10.08,0.166918
124.05,0.1352,2.305,10.73,0.145999
125.46,0.1221,2.273,11.39,0.149386
128.57,0.0961,2.241,12.85,0.136976
102.99,0.0896,2.21,13.84,0.178931
97.13,0.0991,2.212,14.37,0.191829
97.84,0.1026,2.163,14.59,0.210781
100.38,0.0991,2.116,14.93,0.219954
99.12,0.0982,2.105,15.5,0.225853
95.61,0.1002,2.163,15.73,0.209238
99.77,0.1129,2.173,15.72,0.209713
98.15,0.1202,2.165,16.12,0.212232
98.23,0.1156,2.167,16.95,0.210885
95.78,0.1076,2.167,17.67,0.211558
94.18,0.1249,2.157,17.64,0.22362
104.04,0.1342,2.157,17.98,0.221366
107.6,0.1279,2.154,18.9,0.212105
104.46,0.1004,2.169,20.04,0.198597
108.41,0.1007,2.156,20.53,0.206314
103.86,0.1022,2.123,21.78,0.2135
94.17,0.1125,2.119,23.52,0.234054
97.79,0.0954,2.071,24.37,0.235259
100.08,0.0933,2.059,25.47,0.242591
95.43,0.1029,2.028,26.01,0.259942
101.35,0.1055,2.028,26.12,0.244099
105.88,0.1156,1.988,26.25,0.270243
104.66,0.1183,2.021,26.47,0.259842
100.12,0.1157,2.028,27.05,0.25515
103.14,0.1054,2.009,27.73,0.257446
108.13,0.1279,2.018,30.46,0.250673
126.51,0.1737,2.483,3.75,0.076389
143.51,0.1639,2.494,3.38,0.076761
152.12,0.1677,2.508,3.07,0.048809
143.85,0.1673,2.529,2.76,0.02783
144.67,0.155,2.554,2.55,0.019858
141.67,0.1456,2.571,2.46,0.015299
151.78,0.1588,2.544,2.48,0.023848
144.79,0.1764,2.525,2.41,0.023173
141.66,0.1771,2.48,2.45,0.073987
133.23,0.176,2.523,2.45,0.024798
148.73,0.1574,2.522,2.39,0.047531
141.02,0.1489,2.49,2.61,0.091942
143.28,0.1573,2.502,2.66,0.075148
138.08,0.1495,2.508,2.61,0.075855
135.87,0.1419,2.543,2.62,0.044958
131.74,0.1532,2.541,2.8,0.031556
131.83,0.1423,2.534,2.87,0.055364
127.28,0.1491,2.541,2.86,0.036477
127.61,0.1641,2.524,2.9,0.035645
130.33,0.1668,2.515,2.96,0.041707
124.27,0.1534,2.52,2.94,0.05804
115.93,0.158,2.522,2.95,0.046586
119.25,0.1465,2.532,2.98,0.052564
125.94,0.1647,2.532,3.07,0.027942
131.32,0.1671,2.518,3.07,0.038071
129.33,0.1705,2.533,3,0.022512
131.99,0.1987,2.53,2.86,0.00936
130.77,0.1869,2.539,2.9,0.010972
128.78,0.161,2.496,2.98,0.07803
135.99,0.1564,2.538,2.82,0.031004
141.43,0.153,2.5,2.75,0.081069
138.75,0.1645,2.501,2.72,0.066339
149.53,0.1724,2.524,2.61,0.027209
147.42,0.1757,2.493,2.63,0.055417
136.78,0.1877,2.518,2.58,0.019513
137.09,0.1692,2.531,2.48,0.024879
141.94,0.1736,2.498,2.44,0.052261
144.28,0.1596,2.495,2.61,0.080658
134.61,0.1584,2.53,2.76,0.036605
129.57,0.1492,2.53,2.96,0.051078
131.79,0.1431,2.506,3.15,0.081459
127.87,0.1463,2.506,3.37,0.079858
115.62,0.1456,2.516,3.63,0.071142
116.41,0.1277,2.52,3.75,0.075999
120.15,0.1419,2.517,3.77,0.072666
118.48,0.1483,2.515,3.82,0.069996
119.93,0.1513,2.512,3.89,0.070404
121.23,0.1454,2.504,3.94,0.082071
132.04,0.1371,2.488,4.07,0.096754
117.61,0.1298,2.495,4.15,0.093138
106.94,0.1155,2.52,4.16,0.07831
109.44,0.0977,2.518,4.25,0.080823
112.17,0.0941,2.506,4.38,0.088176
96.75,0.0936,2.46,4.49,0.115537
94.61,0.0979,2.461,4.57,0.114963
91.99,0.09,2.5,4.61,0.091744
96.6,0.1164,2.499,4.63,0.091868
108.41,0.1234,2.511,4.61,0.083264
117.64,0.1302,2.514,4.59,0.079773
111.43,0.1326,2.54,4.52,0.057755
120.6,0.1263,2.508,4.43,0.084849
117.64,0.1001,2.511,4.42,0.085076
117.33,0.1178,2.517,4.48,0.080034
115.71,0.1283,2.503,4.52,0.087953
117.04,0.1224,2.474,4.7,0.107273
106.99,0.1279,2.428,4.81,0.121446
103.25,0.1369,2.428,4.68,0.135189
97.35,0.1501,2.393,4.64,0.148514
90.82,0.1458,2.37,4.65,0.157237
91.97,0.1433,2.333,4.63,0.16934
99.52,0.1382,2.34,4.62,0.161308
91.08,0.1478,2.348,4.63,0.166332
88.06,0.1336,2.314,4.67,0.174648
92.39,0.1087,2.307,4.68,0.164808
103.97,0.1363,2.322,4.63,0.164164
107.05,0.1324,2.341,4.59,0.154422
105.43,0.1324,2.354,4.59,0.148694
102.52,0.1243,2.404,4.68,0.130657
99.58,0.1227,2.454,4.74,0.119518
98.75,0.1284,2.456,4.7,0.11823
99.86,0.1247,2.491,4.57,0.0964
106.24,0.1189,2.506,4.45,0.087197
116.28,0.1436,2.486,4.42,0.096862
108.74,0.1271,2.491,4.36,0.096177
120.62,0.1356,2.483,4.35,0.10047
117.42,0.1643,2.442,4.35,0.123836
123.67,0.1698,2.479,4.26,0.088161
121.64,0.157,2.471,4.23,0.104174
106.32,0.139,2.455,4.13,0.118427
105.55,0.1455,2.456,4.02,0.117239
109.87,0.159,2.483,3.92,0.093168
111.17,0.1577,2.455,3.87,0.115981
116.99,0.1457,2.452,3.89,0.119842
120.52,0.1575,2.486,3.92,0.091369
119.46,0.1811,2.498,3.82,0.041
129.92,0.2001,2.49,3.59,0.027098
139.87,0.1866,2.477,3.32,0.057979
140.85,0.1661,2.458,3.16,0.111075
142.8,0.1868,2.476,2.9,0.059058
146.42,0.1891,2.512,2.68,0.022116
152.6,0.1871,2.515,2.52,0.021809
134.89,0.2011,2.493,2.49,0.024344
139.77,0.2042,2.492,3,0.022526
139.81,0.2123,2.504,3.81,0.012196
132.33,0.1976,2.507,3.59,0.019067
138.29,0.1959,2.507,3.3,0.020187
142.63,0.2115,2.542,2.98,0.004585
126.16,0.1814,2.551,2.33,0.009305
136.29,0.1806,2.493,2.37,0.047419
142.25,0.2043,2.524,2.42,0.009206
134.37,0.1811,2.509,2.47,0.030996
136.31,0.1806,2.495,2.47,0.045085
141.65,0.1823,2.503,2.47,0.034804
151.42,0.1813,2.516,2.52,0.025664
143.79,0.1707,2.516,2.56,0.036144
135.8,0.1523,2.516,2.58,0.065166
151.63,0.1616,2.516,2.66,0.049201
150.83,0.19,2.515,2.71,0.019896
153.47,0.1775,2.511,2.66,0.033083
139.88,0.1713,2.503,2.52,0.050065
138.41,0.1641,2.477,2.4,0.095542
142.19,0.1435,2.511,2.56,0.077311
137.97,0.1542,2.569,2.88,0.012734
148.87,0.1687,2.422,2.66,0.137094
153.64,0.1908,2.406,2.49,0.143379
152.42,0.1954,2.416,2.31,0.132236
144.98,0.1979,2.518,2.35,0.01404
147,0.208,2.499,2.42,0.016528
152.05,0.1985,2.498,2.36,0.023462
162.72,0.1846,2.478,2.29,0.060723
153.46,0.1611,2.505,2.2,0.067064
154.54,0.1573,2.537,2.22,0.031508
156.28,0.1587,2.49,2.34,0.086963
150.68,0.1684,2.463,2.57,0.105779
135.88,0.1828,2.458,2.8,0.097948
146.11,0.1824,2.528,2.81,0.017982
132.42,0.1868,2.536,2.82,0.012343
133.96,0.1754,2.491,2.86,0.059721
133.67,0.137,2.509,2.91,0.081728
136.38,0.1324,2.507,3,0.084496
135.97,0.1488,2.503,3.1,0.081441
130.28,0.138,2.504,3.13,0.085215
141.4,0.1453,2.505,3.15,0.081589
128.7,0.1541,2.506,3.25,0.0746
129.44,0.1406,2.52,3.47,0.071137
134.46,0.1301,2.509,3.52,0.083597
143.51,0.1246,2.487,3.57,0.099065
141.58,0.1329,2.464,3.66,0.113147
137.72,0.1421,2.465,3.7,0.111759
135.07,0.1388,2.5,3.73,0.087992
112.95,0.1323,2.507,3.78,0.084544
112.3,0.124,2.506,3.73,0.086721
106.56,0.115,2.497,3.72,0.093319
116,0.1075,2.474,3.71,0.10749
112.22,0.1022,2.451,3.7,0.120994
116.93,0.1189,2.445,3.73,0.124919
114.68,0.1344,2.464,3.76,0.11307
107.2,0.1327,2.433,3.77,0.13222
106.02,0.1211,2.436,3.75,0.1303
107.49,0.1199,2.441,3.76,0.127313
111.56,0.1414,2.421,3.8,0.139454
107.35,0.1451,2.41,3.8,0.134159
104.45,0.152,2.419,3.82,0.140489
111.22,0.1569,2.444,3.86,0.123935
114.18,0.1487,2.455,3.86,0.117641
115.89,0.1349,2.448,3.86,0.12306
120.09,0.1462,2.457,3.9,0.116611
116.05,0.1326,2.442,3.9,0.126779
121.76,0.134,2.439,3.91,0.12859
114.8,0.1466,2.445,3.88,0.124383
117.09,0.132,2.425,3.92,0.118797
125.2,0.1426,2.442,3.97,0.126519
117.24,0.1563,2.449,3.95,0.120624
111.82,0.1618,2.44,3.99,0.12591
107.55,0.1462,2.39,4.14,0.14151
105.16,0.1485,2.419,4.18,0.140595
104.04,0.1561,2.411,4.21,0.141111
114.19,0.1565,2.38,4.17,0.144114
115.02,0.1569,2.385,4.2,0.143732
113.58,0.1421,2.356,4.27,0.14779
133.73,0.1336,2.416,4.27,0.108038
122.5,0.144,2.422,4.32,0.138837
106.6,0.1474,2.412,4.3,0.135895
113.56,0.1432,2.406,4.24,0.13159
136.86,0.1391,2.403,4.2,0.11297
132.77,0.1493,2.457,4.17,0.116255
110.81,0.1246,2.454,4.12,0.11957
111.61,0.1307,2.447,4.15,0.123769
132.06,0.1359,2.42,4.16,0.109405
129.3,0.1319,2.422,4.16,0.111028
124.87,0.1464,2.432,4.14,0.132626
125.73,0.1443,2.429,4.11,0.13455
136.01,0.1169,2.427,4.07,0.127006
118.03,0.1284,2.43,3.99,0.114664
126.76,0.1417,2.438,3.94,0.129066
130.19,0.1494,2.45,3.92,0.120918
126.46,0.1502,2.464,3.92,0.111342
124.02,0.1243,2.483,3.92,0.101686
126.78,0.1476,2.471,3.95,0.106943
127.45,0.1673,2.465,3.97,0.104843
127.46,0.1878,2.444,3.97,0.10942
127.88,0.1894,2.459,3.89,0.083463
131.21,0.1535,2.454,3.59,0.117697
150.17,0.163,2.456,3.36,0.114066
140.44,0.1688,2.471,3.15,0.098251
